;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;expresso dalva eireli;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;ctrc;numero ct-e;numero do formulario;data emissao;tipo;unidade;cnpj remetente;nome remetente;cnpj destinatario;nome destinatario;cnpj pagador; nome pagador;uf;cidade;vlr frete;vlr juro; vlr desconto;valor liqu;data liquid;unidade liqui;forma liqu;banco ag. conta;fatura;data credito caixa;vendedor;cidade destino;uf destino;login;cod mercadoria
2;gyn002614-0;1000002569;0;29/06/2023;cif;;09252646000564;falcao industria e comercio de;08760146000147;proenge servicos e construcoes ltda-00008590;09252646000564;falcao industria e comercio b3;go;goiania;210,88;0;0;210,88;18/07/2023;mtz;banco;0136 005831 000077520;44882-6;19/07/2023;max     ;aparecida de goiania;go;lilia   ;1
2;gyn002616-6;1000002571;0;29/06/2023;cif;;11611473000141;quimiway industria quimica ltd;17515523000173;bruno marcell barbosa ferreira;11611473000141;quimiway industria quimica  b.;go;aparecida de goiania;80;0;0;80;18/07/2023;mtz;banco;0136 005831 000077520;44903-2;19/07/2023;max     ;anapolis;go;lilia   ;1
2;spo088470-7;1000304748;0;01/06/2023;fob;;04881305000100;alumisilva com de aluminio e a;44291023000178;prime esquadrias unai ltda;44291023000178;prime esquadrias unai ltda b2;mg;unai;3.300,00;0;0;3.300,00;18/07/2023;mtz;banco;0104 001697 000000959;43982-7;18/07/2023;;unai;mg;lilia   ;1
2;spo088558-4;1000304819;0;02/06/2023;fob;;04881305000100;alumisilva com de aluminio e a;44291023000178;prime esquadrias unai ltda;44291023000178;prime esquadrias unai ltda b2;mg;unai;767,05;0;0;767,05;18/07/2023;mtz;banco;0104 001697 000000959;43982-7;18/07/2023;;unai;mg;lilia   ;1
2;spo089178-9;1000305448;0;12/06/2023;fob;;08883569000154;tin goy coml de tintas ltda-me;03721769000600;masterboi ltda;03721769000600;masterboi ltda a.;to;nova olinda;230;0;0;230;18/07/2023;mtz;banco;0136 005831 000077520;44746-3;19/07/2023;max     ;nova olinda;to;lilia   ;1
2;spo089299-8;1000305582;0;14/06/2023;fob;;00610742000139;cipec industrial de autopecas s.a.;02154835000121;pedro de moura pereira e cia l;02154835000121;pedro de moura pereira e ci c3;mg;coromandel;393,41;11,76;0;405,17;18/07/2023;mtz;banco;0136 005831 000077520;44244-5;19/07/2023;;coromandel;mg;lilia   ;1
2;spo089665-9;1000305929;0;19/06/2023;fob;;93899359000123;metalurgica venancio ltda;09291599000134;alamaq equipamentos e solucoes;09291599000134;alamaq equipamentos e soluc c.;mg;unai;1.382,73;31,33;0;1.414,06;18/07/2023;mtz;banco;0136 005831 000077520;44612-2;19/07/2023;;unai;mg;lilia   ;22
2;spo089724-8;1000305990;0;19/06/2023;fob;;36427615000650;carbografite equipamentos industriais ltda;01855009000147;buritis comercial agricola ltda;01855009000147;buritis comercial agricola  b.;mg;buritis;267,68;0;0;267,68;18/07/2023;mtz;banco;0136 005831 000077520;44957-1;19/07/2023;;buritis;mg;lilia   ;1
2;spo089787-6;1000306033;0;20/06/2023;cif;;05302788000104;notria industria e comercio de;00808242000106;irmaos konishi comercio de lub;05302788000104;notria industria e comercio b.;sp;barueri;726,93;0;0;726,93;18/07/2023;mtz;banco;0136 005831 000077520;44901-6;19/07/2023;wanderle;paracatu;mg;lilia   ;1
2;spo089825-2;1000306041;0;20/06/2023;fob;;07612579000273;jtc distribuidora eireli;08254099000160;adriana martins de jesus lima;08254099000160;adriana martins de jesus li c.;mg;joao pinheiro;520;0;0;520;18/07/2023;mtz;banco;0104 001697 000000959;44662-9;18/07/2023;;joao pinheiro;mg;lilia   ;1
2;spo089951-8;1000306182;0;21/06/2023;fob;;72876030000177;roll center rol. e equip. eireli-me;21050000000176;calcario gualberto ltda;21050000000176;calcario gualberto ltda b.;mg;buritis;415;0;0;415;18/07/2023;mtz;banco;0136 005831 000077520;44958-0;19/07/2023;;buritis;mg;lilia   ;1
2;spo089964-0;1000306256;0;21/06/2023;fob;;43942598000493;kanaflex s/a. ind. de plasticos;01855009000147;buritis comercial agricola ltda;01855009000147;buritis comercial agricola  b.;mg;buritis;400;0;0;400;18/07/2023;mtz;banco;0136 005831 000077520;44957-1;19/07/2023;;buritis;mg;lilia   ;1
2;spo089995-0;1000306209;0;21/06/2023;fob;;57312126000119;brinsilios comercial ltda epp;05818431000183;comercial peres e mundim ltda;05818431000183;comercial peres e mundim lt b.;mg;monte alegre de minas;272,73;0;0;272,73;18/07/2023;mtz;banco;0136 005831 000077520;44909-1;19/07/2023;;monte alegre de minas;mg;lilia   ;1
2;spo089996-8;1000306208;0;21/06/2023;cif;;04143008000753;serilon brasil ltda;24487231000130;dirleiva rodrigues ferreira;04143008000753;serilon brasil ltda ..;sp;sao paulo;280;0;0;280;18/07/2023;mtz;banco;0136 005831 000077520;44906-7;19/07/2023;;buritis;mg;lilia   ;1
2;spo090030-3;1000306270;0;21/06/2023;fob;;72770878000117;brasilux tintas tecnicas ltda;70965777000176;combate fogo extintores ltda;70965777000176;combate fogo extintores ltd c.;mg;araxa;238,64;0;0;238,64;18/07/2023;mtz;banco;0136 005831 000077520;44911-3;19/07/2023;;araxa;mg;lilia   ;1
2;spo090041-9;1000306291;0;22/06/2023;fob;;50603091000128;santarelli artigos rel our ltd;18634451000146;mundial presentes ltda - (056448/01);18634451000146;mundial presentes ltda - (0 ..;mg;unai;300;0;0;300;18/07/2023;mtz;banco;0136 005831 000077520;44984-9;19/07/2023;;unai;mg;lilia   ;1
2;spo090043-5;1000306290;0;22/06/2023;fob;;03620142000220;plastilania ind.com.plasticos ltda;07261239000164;kesser aparecida de faria siqueira me;07261239000164;kesser aparecida de faria s b.;mg;unai;159,09;0;0;159,09;18/07/2023;mtz;banco;0136 005831 000077520;44983-1;19/07/2023;;unai;mg;lilia   ;1
2;spo090070-2;1000306326;0;22/06/2023;cif;;05366659000180;plandata hospitalares ltda- me;23406564000124;irmandade n s patrocinio;14309089000187;gridlog transportes ltda b.;sp;guarulhos;120,75;0;0;120,75;18/07/2023;mtz;banco;0136 005831 000077520;44744-7;19/07/2023;wanderle;patrocinio;mg;lilia   ;21
2;spo090079-6;1000306351;0;22/06/2023;fob;;61478467000136;ibira industria e comercio de plasticos ltda;37440539000171;ferraz componentes hidraulicos;37440539000171;ferraz componentes hidrauli ..;mg;joao pinheiro;159,09;0;0;159,09;18/07/2023;mtz;banco;0136 005831 000077520;44966-1;19/07/2023;wanderle;joao pinheiro;mg;lilia   ;22
2;spo090082-6;1000306314;0;22/06/2023;fob;;13803273000116;mrm mony comercio de artigos do vestuario eireli;71410245000135;cleuza braz da silva moura e c;71410245000135;cleuza braz da silva moura  a.;mg;unai;454,55;0;0;454,55;18/07/2023;mtz;banco;0136 005831 000077520;44977-6;19/07/2023;;unai;mg;lilia   ;168
2;spo090083-4;1000306363;0;22/06/2023;fob;;39766882000136;ruber comercio de artigos esportivos ltda;01218314000128;helio antonio machado;01218314000128;helio antonio machado ..;mg;unai;249;0;0;249;18/07/2023;mtz;banco;0136 005831 000077520;44982-2;19/07/2023;;unai;mg;lilia   ;1
2;spo090085-1;1000306361;0;22/06/2023;fob;;09542876000134;omega comercial de embalagens;27751832000104;pamuna industria de alimentos;27751832000104;pamuna industria de aliment ..;mg;unai;899;0;0;899;18/07/2023;mtz;banco;0136 005831 000077520;44987-3;19/07/2023;;unai;mg;lilia   ;1
2;spo090086-9;1000306316;0;22/06/2023;fob;;53902714000151;tubonasa acos ltda;29255471000122;uniao ferro e aco ltda epp;29255471000122;uniao ferro e aco ltda epp b.;mg;unai;229,38;0;0;229,38;18/07/2023;mtz;banco;0136 005831 000077520;44990-3;19/07/2023;;unai;mg;lilia   ;21
2;spo090095-8;1000306336;0;22/06/2023;fob;;01856241000108;delo industria e comercio ltda;23190291000123;unai comercio de papeis ltda - me;23190291000123;unai comercio de papeis ltd a.;mg;unai;159,09;0;0;159,09;18/07/2023;mtz;banco;0136 005831 000077520;44991-1;19/07/2023;;unai;mg;lilia   ;1
2;spo090098-2;1000306334;0;22/06/2023;fob;;56941685000125;lubefer ind. e com. ltda;10495896000180;borrachas chamon ltda - me;10495896000180;borrachas chamon ltda - me b.;mg;unai;159,09;0;0;159,09;18/07/2023;mtz;banco;0136 005831 000077520;44974-1;19/07/2023;;unai;mg;lilia   ;1
2;spo090099-1;1000306333;0;22/06/2023;fob;;60840691000163;comercio e importacao sertic ltda.;05422539000152;papelaria prodados me;05422539000152;papelaria prodados me c.;mg;unai;159,09;0;0;159,09;18/07/2023;mtz;banco;0136 005831 000077520;44986-5;19/07/2023;;unai;mg;lilia   ;1
2;spo090103-2;1000306353;0;22/06/2023;fob;;44379329000180;megacril ind.com.prod.acr.met.ltda;23190291000123;unai comercio de papeis ltda - me;23190291000123;unai comercio de papeis ltd a.;mg;unai;159,09;0;0;159,09;18/07/2023;mtz;banco;0136 005831 000077520;44991-1;19/07/2023;;unai;mg;lilia   ;1
2;spo090107-5;1000306339;0;22/06/2023;cif;;44694826000173;canal artefs metalicos eireli;29557021000194;luiz gustavo castilho de godoy eireli. (53353);44694826000173;canal artefs metalicos eire a.;sp;nova odessa;235,61;0;0;235,61;18/07/2023;mtz;banco;0136 005831 000077520;44887-7;19/07/2023;wanderle;nova ponte;mg;lilia   ;29
2;spo090110-5;1000306360;0;22/06/2023;fob;;30471204000171;olivo sa ind prod iluminacao e eletroferragens;07675757000124;central eletrica paracatu ltda;07675757000124;central eletrica paracatu l c.;mg;paracatu;180;0;0;180;18/07/2023;mtz;banco;0136 005831 000077520;44941-5;19/07/2023;;paracatu;mg;lilia   ;1
2;spo090118-1;1000306383;0;22/06/2023;cif;;28255600000110;boreal industria de fios e cab;12671439000125;albernaz electric ind. imp. e exp. ltda;28255600000110;boreal industria de fios e  b.;sp;jacarei;620,63;0;0;620,63;18/07/2023;mtz;banco;0136 005831 000077520;44886-9;19/07/2023;wanderle;joao pinheiro;mg;lilia   ;1
2;spo090130-0;1000306385;0;22/06/2023;fob;;36427615000146;carbografite equipamentos industriais ltda;01855009000147;buritis comercial agricola ltda;01855009000147;buritis comercial agricola  b.;mg;buritis;170,45;0;0;170,45;18/07/2023;mtz;banco;0136 005831 000077520;44957-1;19/07/2023;;buritis;mg;lilia   ;1
2;spo090132-6;1000306366;0;22/06/2023;fob;;09233736000184;o.s. blue house confeccoes ltda epp;71410245000135;cleuza braz da silva moura e c;71410245000135;cleuza braz da silva moura  a.;mg;unai;1.186,00;0;0;1.186,00;18/07/2023;mtz;banco;0136 005831 000077520;44977-6;19/07/2023;;unai;mg;lilia   ;168
2;spo090133-4;1000306364;0;22/06/2023;fob;;04066314000148;iceberg industria e comercio l;07261239000164;kesser aparecida de faria siqueira me;07261239000164;kesser aparecida de faria s b.;mg;unai;159,09;0;0;159,09;18/07/2023;mtz;banco;0136 005831 000077520;44983-1;19/07/2023;;unai;mg;lilia   ;1
2;spo090145-8;1000306405;0;22/06/2023;fob;;02097120000184;09iluminacao comercio e servicos ltda - me;00005708291605;eduardo alvares de castro;00005708291605;eduardo alvares de castro c.;mg;unai;176,35;0;0;176,35;18/07/2023;mtz;banco;0136 005831 000077520;44981-4;19/07/2023;;unai;mg;lilia   ;21
2;spo090147-4;1000306391;0;22/06/2023;cif;;51116879000172;jbtecidos industria, comercio;23484366000189;wallace cesar de lima paraiba - me;51116879000172;jbtecidos industria, comerc ..;sp;sao bernardo do campo;572,73;0;0;572,73;18/07/2023;mtz;banco;0136 005831 000077520;44892-3;19/07/2023;;uberlandia;mg;lilia   ;21
2;spo090150-4;1000306390;0;22/06/2023;fob;;36446059000155;wp rotomoldagem ind com e beneficiamento de plasticos;09522485000158;zanoli noroeste de minas ldta;09522485000158;zanoli noroeste de minas ld b.;mg;paracatu;1.097,56;0;0;1.097,56;18/07/2023;mtz;banco;0136 005831 000077520;44954-7;19/07/2023;;paracatu;mg;lilia   ;21
2;spo090152-1;1000306399;0;22/06/2023;fob;;43677178000184;innovative water care ind e com de prod quim brasil ltda.;02528449000152;saulo peres de castro;02528449000152;saulo peres de castro b.;mg;unai;2.957,76;0;0;2.957,76;18/07/2023;mtz;banco;0136 005831 000077520;44989-0;19/07/2023;;unai;mg;lilia   ;21
2;spo090153-9;1000306389;0;22/06/2023;cif;;28593552000170;mil watts comercio de materiai;01428030000166;centro educacional hyarte - ml;28593552000170;mil watts comercio de mater b.;sp;sao paulo;1.348,57;0;0;1.348,57;18/07/2023;mtz;banco;0136 005831 000077520;44898-2;19/07/2023;wanderle;paracatu;mg;lilia   ;1
2;spo090159-8;1000306396;0;22/06/2023;fob;;25309466000102;nova lorb plastic comercio e industrializacao de a;10495896000180;borrachas chamon ltda - me;10495896000180;borrachas chamon ltda - me b.;mg;unai;272,73;0;0;272,73;18/07/2023;mtz;banco;0136 005831 000077520;44974-1;19/07/2023;;unai;mg;lilia   ;1
2;spo090172-5;1000306440;0;23/06/2023;cif;;57460644000503;dgi importacao e exportacao ltda;10717950000195;agropecas paracatu ltda;57460644000503;dgi importacao e exportacao a.;mg;belo horizonte;276,14;0;0;276,14;18/07/2023;mtz;banco;0136 005831 000077520;44889-3;19/07/2023;wanderle;paracatu;mg;lilia   ;1
2;spo090175-0;1000306434;0;23/06/2023;fob;;13496588000168;hck modas eireli epp;71410245000135;cleuza braz da silva moura e c;71410245000135;cleuza braz da silva moura  a.;mg;unai;454,55;0;0;454,55;18/07/2023;mtz;banco;0136 005831 000077520;44977-6;19/07/2023;;unai;mg;lilia   ;168
2;spo090180-6;1000306417;0;23/06/2023;cif;;74581091000647;daxia doce aroma industria e c;06067949000357;suinco cooperativa de suinocul;14309089000187;gridlog transportes ltda b.;sp;guarulhos;1.540,00;0;0;1.540,00;18/07/2023;mtz;banco;0136 005831 000077520;44744-7;19/07/2023;wanderle;patos de minas;mg;lilia   ;1
2;spo090182-2;1000306424;0;23/06/2023;fob;;56287725000590;marvitubos tubos e pecas hidra;35614763000107;lg manutencoes e equipamentos;35614763000107;lg manutencoes e equipament c.;mg;paracatu;230;0;0;230;18/07/2023;mtz;banco;0136 005831 000077520;44948-2;19/07/2023;;paracatu;mg;lilia   ;1
2;spo090192-0;1000306422;0;23/06/2023;fob;;44308854000105;vistue atacado e comercio de roupas ltda;71410245000135;cleuza braz da silva moura e c;71410245000135;cleuza braz da silva moura  a.;mg;unai;340,91;0;0;340,91;18/07/2023;mtz;banco;0136 005831 000077520;44977-6;19/07/2023;;unai;mg;lilia   ;168
2;spo090209-8;1000306429;0;23/06/2023;fob;;18483322000102;oneshop distribuidora ltda;71410245000135;cleuza braz da silva moura e c;71410245000135;cleuza braz da silva moura  a.;mg;unai;159,09;0;0;159,09;18/07/2023;mtz;banco;0136 005831 000077520;44977-6;19/07/2023;;unai;mg;lilia   ;1
2;spo090223-3;1000306460;0;23/06/2023;fob;;07455677000163;bulk comercio exterior ltda me;03125714000114;a h de car mov pe epp;03125714000114;a h de car mov pe epp b.;mg;unai;159,09;0;0;159,09;18/07/2023;mtz;banco;0136 005831 000077520;44972-5;19/07/2023;;unai;mg;lilia   ;1
2;spo090233-1;1000306478;0;23/06/2023;fob;;09520471000103;ipc brasil importadora de produtos certificados ltda;17065299000165;copeagri comercio de pecas e m;17065299000165;copeagri comercio de pecas  a.;mg;paracatu;170;0;0;170;18/07/2023;mtz;banco;0136 005831 000077520;44940-7;19/07/2023;max     ;paracatu;mg;lilia   ;1
2;spo090236-5;1000306480;0;23/06/2023;fob;;05780001000110;mirandinha miniaturas eireli epp;15732848000182;tche festa cia ltda;15732848000182;tche festa cia ltda b.;mg;paracatu;160;0;0;160;18/07/2023;mtz;banco;0136 005831 000077520;44953-9;19/07/2023;;paracatu;mg;lilia   ;22
2;spo090237-3;1000306475;0;23/06/2023;fob;;15621076000101;had do brasil comercio importacao e exportacao ltda;71410245000135;cleuza braz da silva moura e c;71410245000135;cleuza braz da silva moura  a.;mg;unai;340,91;0;0;340,91;18/07/2023;mtz;banco;0136 005831 000077520;44977-6;19/07/2023;;unai;mg;lilia   ;168
2;spo090238-1;1000306474;0;23/06/2023;fob;;43830777000196;textil rosatex industria e comercio ltda - epp;71410245000135;cleuza braz da silva moura e c;71410245000135;cleuza braz da silva moura  a.;mg;unai;170,45;0;0;170,45;18/07/2023;mtz;banco;0136 005831 000077520;44977-6;19/07/2023;;unai;mg;lilia   ;168
2;spo090240-3;1000306486;0;23/06/2023;fob;;38951406000122;tca tubos e conexoes de aco ltda;23153943000907;coop agrop do vale do paracatu;23153943000907;coop agrop do vale do parac a.;mg;paracatu;272,73;0;0;272,73;18/07/2023;mtz;banco;0136 005831 000077520;44939-3;19/07/2023;;paracatu;mg;lilia   ;1
2;spo090245-4;1000306464;0;23/06/2023;fob;;50030808000190;souza e cia ltda;24497163000190;antonio carlos sousa santos 07;24497163000190;antonio carlos sousa santos b.;mg;paracatu;170;0;0;170;18/07/2023;mtz;banco;0136 005831 000077520;44935-1;19/07/2023;;paracatu;mg;lilia   ;1
2;spo090248-9;1000306490;0;23/06/2023;fob;;04265827000188;nobre industria de pecas ltda;34635641000134;agrotec pecas agricolas ltda;34635641000134;agrotec pecas agricolas ltd b.;mg;unai;262,26;0;0;262,26;18/07/2023;mtz;banco;0136 005831 000077520;44971-7;19/07/2023;;unai;mg;lilia   ;1
2;spo090251-9;1000306487;0;23/06/2023;fob;;55646228000498;four one ind. e com. eireli;06167326000194;rafaella collection roupas ltda;06167326000194;rafaella collection roupas  ..;mg;joao pinheiro;150;0;0;150;18/07/2023;mtz;banco;0136 005831 000077520;44969-5;19/07/2023;;joao pinheiro;mg;lilia   ;1
2;spo090256-0;1000306504;0;23/06/2023;fob;;47254461002289;cipatex impregnadora de p e t ltda;07828539000182;estofados comando eireli;07828539000182;estofados comando eireli a.;mg;unai;170,45;0;0;170,45;18/07/2023;mtz;banco;0136 005831 000077520;44978-4;19/07/2023;max     ;unai;mg;lilia   ;22
2;spo090257-8;1000306503;0;23/06/2023;fob;;47254461000154;cipatex impregnadora de pap e tec ltda;07828539000182;estofados comando eireli;07828539000182;estofados comando eireli a.;mg;unai;340,91;0;0;340,91;18/07/2023;mtz;banco;0136 005831 000077520;44978-4;19/07/2023;max     ;unai;mg;lilia   ;22
2;spo090258-6;1000306492;0;23/06/2023;fob;;79683496000103;hidramave comercio produtos hidraulicos vedacoes ltda;37440539000171;ferraz componentes hidraulicos;37440539000171;ferraz componentes hidrauli ..;mg;joao pinheiro;429,1;0;0;429,1;18/07/2023;mtz;banco;0136 005831 000077520;44966-1;19/07/2023;wanderle;joao pinheiro;mg;lilia   ;1
2;spo090260-8;1000306497;0;23/06/2023;fob;;14810613000107;agroplastic comercial de plasticos ltda;25544263000192;borrachas avenidas ltda;25544263000192;borrachas avenidas ltda a.;mg;unai;500,01;0;0;500,01;18/07/2023;mtz;banco;0136 005831 000077520;44975-0;19/07/2023;;unai;mg;lilia   ;21
2;spo090268-3;1000306500;0;23/06/2023;fob;;10389174000141;sjr jeans e comercio de confeccoes eireli - me;71410245000135;cleuza braz da silva moura e c;71410245000135;cleuza braz da silva moura  a.;mg;unai;681,82;0;0;681,82;18/07/2023;mtz;banco;0136 005831 000077520;44977-6;19/07/2023;;unai;mg;lilia   ;168
2;spo090270-5;1000306552;0;23/06/2023;fob;;06988614000100;halave confeccoes ltda;71410245000135;cleuza braz da silva moura e c;71410245000135;cleuza braz da silva moura  a.;mg;unai;340,91;0;0;340,91;18/07/2023;mtz;banco;0136 005831 000077520;44977-6;19/07/2023;;unai;mg;lilia   ;168
2;spo090271-3;1000306553;0;23/06/2023;fob;;13458969000233;volence jeans br ind com imp e exp ltda;71410245000135;cleuza braz da silva moura e c;71410245000135;cleuza braz da silva moura  a.;mg;unai;1.660,00;0;0;1.660,00;18/07/2023;mtz;banco;0136 005831 000077520;44977-6;19/07/2023;;unai;mg;lilia   ;168
2;spo090275-6;1000306506;0;23/06/2023;fob;;10877262000273;zamany jeans industria e comercio de conf. imp. e exp. ltda;71410245000135;cleuza braz da silva moura e c;71410245000135;cleuza braz da silva moura  a.;mg;unai;909,09;0;0;909,09;18/07/2023;mtz;banco;0136 005831 000077520;44977-6;19/07/2023;;unai;mg;lilia   ;168
2;spo090276-4;1000306532;0;23/06/2023;fob;;38461212000149;brinquedos lugtoys eireli;15732848000182;tche festa cia ltda;15732848000182;tche festa cia ltda b.;mg;paracatu;218,18;0;0;218,18;18/07/2023;mtz;banco;0136 005831 000077520;44953-9;19/07/2023;;paracatu;mg;lilia   ;22
2;spo090288-8;1000306519;0;23/06/2023;fob;;75483040000211;metalbo industria de fixadores metalicos ltda;02892253000142;hidromaq pecas e servicos ltda;02892253000142;hidromaq pecas e servicos l b.;mg;paracatu;159,09;0;0;159,09;18/07/2023;mtz;banco;0136 005831 000077520;44946-6;19/07/2023;;paracatu;mg;lilia   ;1
2;spo090297-7;1000306540;0;23/06/2023;fob;;10313421000126;br company imp e exp de pcs ltda;23154446000257;posto cruzeiro ltda;23154446000257;posto cruzeiro ltda c.;mg;paracatu;537,66;0;0;537,66;18/07/2023;mtz;banco;0136 005831 000077520;44950-4;19/07/2023;;paracatu;mg;lilia   ;1
2;spo090298-5;1000306541;0;23/06/2023;fob;;72770878000117;brasilux tintas tecnicas ltda;04010926000119;j.z. materiais de construcao ltda - epp - 525558;04010926000119;j.z. materiais de construca ..;mg;araxa;1.459,57;0;119,16;1.340,41;18/07/2023;mtz;banco;0136 005831 000077520;44912-1;19/07/2023;;araxa;mg;lilia   ;21
2;spo090306-0;1000306555;0;23/06/2023;fob;;24376655000127;j.r. da silva confeccao eirele - me;71410245000135;cleuza braz da silva moura e c;71410245000135;cleuza braz da silva moura  a.;mg;unai;3.440,00;0;0;3.440,00;18/07/2023;mtz;banco;0136 005831 000077520;44977-6;19/07/2023;;unai;mg;lilia   ;168
2;spo090307-8;1000306554;0;23/06/2023;fob;;36520069000193;j. f. b da silva comercio de roupas;71410245000135;cleuza braz da silva moura e c;71410245000135;cleuza braz da silva moura  a.;mg;unai;340,91;0;0;340,91;18/07/2023;mtz;banco;0136 005831 000077520;44977-6;19/07/2023;;unai;mg;lilia   ;168
2;spo090309-4;1000306556;0;23/06/2023;fob;;56541766000138;peca peca comercial ltda;68545276000199;eletroneto ltda;68545276000199;eletroneto ltda c.;mg;unai;140;0;0;140;18/07/2023;mtz;banco;0136 005831 000077520;44980-6;19/07/2023;;unai;mg;lilia   ;1
2;spo090312-4;1000306573;0;26/06/2023;fob;;41867625000132;confeccao e passamanaria destaque ltda.;48061921000190;armarinhos irmas martins ltda;48061921000190;armarinhos irmas martins lt ..;mg;paracatu;180;0;0;180;18/07/2023;mtz;banco;0136 005831 000077520;44931-8;19/07/2023;;paracatu;mg;lilia   ;1
2;spo090314-1;1000306589;0;26/06/2023;fob;;43588060000180;verquimica industria e comercio de produtos quimicos eireli;01094725000310;artefatos de borrachas uniao paracatu;01094725000310;artefatos de borrachas unia c.;mg;paracatu;550;0;0;550;18/07/2023;mtz;banco;0136 005831 000077520;44930-0;19/07/2023;;paracatu;mg;lilia   ;1
2;spo090323-0;1000306585;0;26/06/2023;cif;;50949528001232;astra s/a ind e com - unid vi;22280713000199;a tropical mat const ltda;50949528001232;astra s/a ind e com - unid  a.;sp;jundiai;75;0;0;75;18/07/2023;mtz;banco;0136 005831 000077520;44860-5;19/07/2023;;patrocinio;mg;lilia   ;1
2;spo090324-8;1000306581;0;26/06/2023;cif;;50949528001232;astra s/a ind e com - unid vi;19648373000100;casa primus eletr e hidr ltda epp;50949528001232;astra s/a ind e com - unid  a.;sp;jundiai;120,93;0;0;120,93;18/07/2023;mtz;banco;0136 005831 000077520;44860-5;19/07/2023;;patrocinio;mg;lilia   ;1
2;spo090326-4;1000306579;0;26/06/2023;cif;;50949528001232;astra s/a ind e com - unid vi;07394645000103;divino edes de oliveira me;50949528001232;astra s/a ind e com - unid  a.;sp;jundiai;75;0;0;75;18/07/2023;mtz;banco;0136 005831 000077520;44860-5;19/07/2023;;rio paranaiba;mg;lilia   ;1
2;spo090327-2;1000306578;0;26/06/2023;cif;;50949528001232;astra s/a ind e com - unid vi;22048383000100;construmais com constr ltda;50949528001232;astra s/a ind e com - unid  a.;sp;jundiai;300,93;0;0;300,93;18/07/2023;mtz;banco;0136 005831 000077520;44860-5;19/07/2023;;itapagipe;mg;lilia   ;1
2;spo090328-1;1000306652;0;26/06/2023;cif;;50949528001232;astra s/a ind e com - unid vi;04507301000167;wesley mendes de souza - me;50949528001232;astra s/a ind e com - unid  a.;sp;jundiai;165,91;0;0;165,91;18/07/2023;mtz;banco;0136 005831 000077520;44860-5;19/07/2023;;uruana de minas;mg;lilia   ;1
2;spo090329-9;1000306576;0;26/06/2023;cif;;50949528001232;astra s/a ind e com - unid vi;08343492002092;m r v eng particip s/a;50949528001232;astra s/a ind e com - unid  a.;sp;jundiai;603,18;0;0;603,18;18/07/2023;mtz;banco;0136 005831 000077520;44860-5;19/07/2023;;uberlandia;mg;lilia   ;1
2;spo090334-5;1000306562;0;26/06/2023;fob;;68176544000142;ksn - protecao respiratoria eireli;06264334000159;agromaquinas pecas agricolas l;06264334000159;agromaquinas pecas agricola c.;mg;paracatu;180;0;0;180;18/07/2023;mtz;banco;0136 005831 000077520;44937-7;19/07/2023;;paracatu;mg;lilia   ;1
2;spo090337-0;1000306567;0;26/06/2023;fob;;09023754000646;zein importacao e comercio eireli;23891167000195;rafael martinelli;23891167000195;rafael martinelli b.;mg;paracatu;279,97;0;0;279,97;18/07/2023;mtz;banco;0136 005831 000077520;44952-1;19/07/2023;;paracatu;mg;lilia   ;226
2;spo090338-8;1000306568;0;26/06/2023;fob;;09023754000646;zein importacao e comercio eireli;34719894000196;rv comercio de utilidades dome;34719894000196;rv comercio de utilidades d b.;mg;paracatu;219,13;0;0;219,13;18/07/2023;mtz;banco;0136 005831 000077520;44951-2;19/07/2023;;paracatu;mg;lilia   ;226
2;spo090339-6;1000306565;0;26/06/2023;fob;;09023754000646;zein importacao e comercio eireli;15732848000182;tche festa cia ltda;15732848000182;tche festa cia ltda b.;mg;paracatu;212,45;0;0;212,45;18/07/2023;mtz;banco;0136 005831 000077520;44953-9;19/07/2023;;paracatu;mg;lilia   ;226
2;spo090355-8;1000306596;0;26/06/2023;cif;;50949528001232;astra s/a ind e com - unid vi;02749518000158;reginaldo inacio pereira mat constr;50949528001232;astra s/a ind e com - unid  a.;sp;jundiai;75;0;0;75;18/07/2023;mtz;banco;0136 005831 000077520;44860-5;19/07/2023;;lagamar;mg;lilia   ;1
2;spo090363-9;1000306651;0;26/06/2023;fob;;16686635000124;poxpur industria e comercio de elastomeros ltda;16575656000172;sevimol industria e comercio d;16575656000172;sevimol industria e comerci c.;mg;carmo do paranaiba;508,01;0;0;508,01;18/07/2023;mtz;banco;0136 005831 000077520;44926-1;19/07/2023;;carmo do paranaiba;mg;lilia   ;21
2;spo090373-6;1000306635;0;26/06/2023;fob;;14301927000176;maxcril industria de materiais para escritorio eireli;24497163000190;antonio carlos sousa santos 07;24497163000190;antonio carlos sousa santos b.;mg;paracatu;180;0;0;180;18/07/2023;mtz;banco;0136 005831 000077520;44935-1;19/07/2023;;paracatu;mg;lilia   ;1
2;spo090385-0;1000306637;0;26/06/2023;fob;;05861238000125;gala - ibb ind. bras. de brinq. e embal. ltda;15732848000182;tche festa cia ltda;15732848000182;tche festa cia ltda b.;mg;paracatu;136,36;0;0;136,36;18/07/2023;mtz;banco;0136 005831 000077520;44953-9;19/07/2023;;paracatu;mg;lilia   ;1
